app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,result
108,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",包含他人的敏感个人信息的，请您确保已经获得个人信息主体的单独同意。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
109,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",屏蔽手机联系人,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
110,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您不希望在使用本产品与/或服务时匹配到您手机通讯录中的联系人，您需要向我们开启访问您手机通讯录的权限，以便于我们按照您的选择为您实现屏蔽匹配/展示您所选中的手机号码注册Soul账号的用户。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
111,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为实现此功能，我们会收集您手机通讯录中联系人的姓名及手机号码。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
112,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您拒绝提供上述信息，前述功能将无法实现。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
113,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",礼品购买和邮寄,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
114,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会定期举办一些不同主题的线上/线下活动，并选取部分幸运用户赠送Soul App周边礼品。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
115,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您接到我们的礼品赠送通知时，您需要提供您的收件人姓名、收货地址及联系方式，以便于我们向您寄送相应的礼品。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
116,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您拒绝提供此类信息，我们将无法向您寄送礼品。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
117,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您在Soul App中购买或收到了由其他用户赠送的实物礼品，您需要向我们提供兑换申请码以及收货人姓名、收货地址和手机号码。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
118,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您拒绝提供上述信息的，前述功能将无法实现。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
119,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您在收货信息中提供他人的个人信息，请您确保已经获得他人的同意。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
120,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",向您提供产品与/或服务过程中我们主动收集的个人信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
121,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在符合法律法规的前提下，为了保障您的账号安全以及为您提供更优质的服务，我们会收集和使用您在使用Soul产品与/或服务过程中产生的如下信息：,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
122,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",设备信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
123,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了使Soul App与您的移动设备进行必要的适配，为您提供安全、可信的产品与使用环境，保障Soul App的安全运行，在您使用Soul App时，根据您在软件安装及使用中授予的具体权限，我们会收集您的设备型号、设备识别码（包括IMEI/Android ID /IDFA/IDFV/OPEN UDID/GUID/OAID/MEID、广告ID、SIM卡手机号、IMSI、ICCID、设备序列号）、软件列表、设备运行状态信息、系统版本、MCC、MNC、Mac地址信息（包括手机Mac地址和蓝牙Mac地址）、设备传感器信息、外接虚拟键盘识别、运行中的进程信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
124,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",收集这些信息是为了帮助我们进行bug分析、反作弊、反黑产等安全保护工作，保障您正常使用本产品与/或服务、改进和优化我们的产品体验、保障您的账号安全。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
125,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",同时，除本政策另有明确约定外，我们不会将您的设备信息提供给任何第三方，但我们无法保证其他第三方不会通过其他途径获知您设备信息、并将您的设备信息与其他信息相结合识别您个人身份，由此造成您任何损失的，您应向该第三方主张赔偿。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
126,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",上述设备信息是为提供服务所收集的基础信息，如您不想将上述设备信息被我们收集，则可能导致我们无法向您提供正常的服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
127,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉，为了帮助我们进行bug分析、反作弊、反黑产等安全保护工作，保障您正常使用本产品与/或服务、改进和优化我们的产品体验、保障您的账号安全，在您的Soul App切换至后台或处于静默状态下时，我们会收集您的Mac地址信息（包括手机Mac地址和蓝牙Mac地址）以及IMEI。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
128,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",日志信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
129,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用Soul产品与/或服务时，我们会收集您的相关网络日志信息，包括App崩溃、系统活动信息、设备联网情况、浏览记录、点击记录、软件使用记录及IP地址信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
130,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们收集上述信息是为了能更好的用于安全维护及优化本产品与/或服务，为您提供更好的使用体验。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
131,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",上述日志信息是为提供服务所收集的基础信息，如您不想将上述日志信息被我们收集，则可能导致我们无法向您提供正常的服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
132,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",地理位置信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
133,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启您的位置权限后，我们会收集您的地理位置信息，用于在您发帖时展示您的地理位置、匹配并告知您的好友在附近出现，或为您匹配附近的用户或者动态瞬间。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
134,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您拒绝我们收集此类信息，前述相关功能将无法正常使用，但不影响您使用Soul App的其他功能。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
135,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为保护您的合法权益（打击黑产、防止诈骗）及维护本产品与/或服务的安全运行，我们会收集您设备所连接的基站信息（包括基站状态、LAC、BID、NID、SID、信号强度）与WIFI信息（包括BSSID、SSID、信号强度）。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
136,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",消费记录信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
137,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",剪贴板信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
138,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用Soul产品与/或服务时，我们会使用您设备上的剪贴板功能并读取剪贴板的内容，以实现：当您将分享特定活动所生成的链接或者分享码写入剪贴板后，您打开Soul App时将即可自动跳转至对应的活动内容，便于您便捷浏览活动信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
139,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们能够根据剪贴板的内容为您解锁更多功能，提供更全面的服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
140,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",但我们仅在识别出剪贴板内容属于Soul App分享时才会上传至我们的服务器，我们不会读取您剪贴板中的其他信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
141,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",同时，我们还会基于风控目的读取您的剪贴板信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
142,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",Soul App所调用的系统权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
143,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如上所述，为了向您提供Soul产品与/或服务，我们可能需要使用您设备中的系统权限（不包括所接入第三方调用的权限）来收集相关个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
144,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",尽管我们在前述章节中已经有所涉及，本节将对Soul App所使用的所有系统权限进行归纳整理，以方便向您更加系统、完整、透明地呈现。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
145,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以选择是否授权我们使用您设备的相关权限，如果您不授权我们使用相关权限，可能会导致部分服务无法使用，但是不影响您使用Soul App的其他功能。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
146,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1.,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
147,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",相册及存储权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
148,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启此项权限后，我们会使用您设备上的相册读取及存储功能。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
149,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此项功能将用于为您上传设备内的文本、图像、视频等内容，也可缓存您使用Soul产品与/或服务过程中产生的文本、图像、视频内容。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
150,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉，我们不会自动读取您本地相册的存储内容，仅在您同意开启此权限并在相册中主动选择相应图片后才会获取图片/视频数据。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
151,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您拒绝该项授权，前述功能将无法正常使用。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
152,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
153,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",麦克风权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
154,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
155,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",消息推送权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
156,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",4.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
157,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",摄像头权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
158,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",5.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
159,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",通讯录权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
160,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启此项权限后，我们会访问您设备上的通讯录，获取您通讯录中的联系人姓名和手机号码信息，用于按您的选择为您屏蔽通讯录内的联系人或者邀请通讯录中的联系人注册Soul App。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
161,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您拒绝该项授权，前述功能将无法使用。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
162,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",6.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
163,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",读取应用安装列表权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
164,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启此项权限后，我们会收集您的应用安装列表用于保护您的合法权益（如打击黑产）以及丰富您的画像，便于我们实现本协议第1.1.1条（8）款所述的功能。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
165,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",7.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
166,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",地理位置权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
167,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",8.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
168,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",悬浮窗权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
169,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",9.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
170,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",日历权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
171,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",10.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
172,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",设备信息访问权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
173,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启此项权限后，为了保护您的账户及登录安全，我们会收集您的相应设备信息，用于优化用户体验、安全排查、识别是否为常用设备、设备绑定情况。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
174,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",若您是安卓系统用户，您拒绝该项授权将导致您无法正常使用本产品与/或服务。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
175,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",若您是iOS系统用户，受iOS系统限制，您可能无法直接拒绝或关闭上述授权，但针对部分设备信息（例如：IDFA信息，具体以iOS系统政策不时更新的实际情况为准），您可以自行选择是否授权我们进行收集，如您拒绝授权，我们可能无法为您提供对应的功能或服务（如：您拒绝我们收集您的IDFA信息，我们将无法基于IDFA追踪标识为您提供个性化展示）。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
176,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",11.,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
177,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",访问网络和获取网络状态权限,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
178,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您同意开启此项权限后，我们的APP方可联网。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
179,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",同时，基于风控和提供服务之目的，我们还可以监控网络变化，提示用户当前网络环境。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
180,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您拒绝该项授权将导致您无法正常使用本产品与/或服务。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
181,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉，为更新桌面widget组件状态、保障您点击桌面小组件进入Soul App的功能能够正常使用，我们使用了AppWidgetProvider。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
182,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",这可能会导致在系统界面/日志/后台记录中（取决于您的终端型号）显示Soul App有自启动的情况，但这是保证Soul App正常提供服务所必须的步骤。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
183,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此外，由于我们提供即时通讯功能，为确保在Soul App处于关闭或后台运行状态下可以正常接收到客户端消息推送，我们需使用自启动能力，因此可能存在一定频率通过系统唤醒Soul App的自启动行为，但这是保障消息触达所必要的。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
184,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们从第三方获取的您的个人信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
185,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们可能会在您的同意范围内从第三方（我们的合作方）处收集并使用您的个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
186,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们保证依照与第三方签订的合同以及相关法律法规的规定处理您的个人信息，同时请您详细阅读该第三方的个人信息保护政策及用户协议。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
187,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您拒绝第三方在提供服务时收集、使用您的个人信息，将可能导致您无法使用部分Soul产品与/或服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
188,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",征得同意的例外,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
189,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为订立、履行个人作为一方当事人的合同所必需；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
190,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为履行法定职责或者法定义务所必需；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
191,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为应对突发公共卫生事件，或者紧急情况下为保护自然人的生命健康和财产安全所必需；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
192,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为公共利益实施新闻报道、舆论监督等行为，在合理的范围内处理个人信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
193,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",依照《个人信息保护法》规定在合理的范围内处理个人自行公开或者其他已经合法公开的个人信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
194,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",(6)法律、行政法规规定的其他情形。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
195,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如何委托处理、共享、转让及披露您的个人信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
196,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",委托处理,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
197,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了向您提供更完善、更优质的产品和服务，某些功能可能由我们的技术服务合作方提供，我们可能会委托合作方处理您的某些个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
198,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",对我们委托处理您个人信息的公司、组织和个人，我们会在与其签署的合作协议中明确要求合作方仅按照我们的要求、本政策的规定以及其他任何相关的保密和安全措施来处理您的个人信息，并对其个人信息处理活动进行监督。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
199,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
200,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会委托提供技术服务的第三方SDK提供商处理您的个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
201,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该等第三方提供商将会视其需求在您使用Soul App时，或者您将Soul App切换至后台或处于静默状态下时，处理您的个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
202,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",共享,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
203,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",基于您自行提出的要求、或事先获得您明确的同意或授权；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
204,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们可能会根据法律法规规定、诉讼争议解决需要，或按行政、司法机关依法提出的要求，对外共享您的个人信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
205,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",与合作方共享：为了向您提供更完善、优质的产品和服务，我们的某些服务将由合作方提供。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
206,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们可能会与合作方共享您的某些个人信息，以提供更好的客户服务和用户体验。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
207,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们仅会出于合法、正当、必要、特定、明确的目的共享您的个人信息，并且只会共享提供服务所必要的个人信息。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
208,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们会对合作方获取信息的软件工具包（SDK）、应用程序接口（API）采取合理的安全控制措施，以保护数据安全。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
209,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",同时，我们在与合作方签署的合作协议中会明确要求其遵守相关法律法规来保护、处理您的个人信息。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
210,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们将要求我们的合作方无权将共享的个人信息用于任何其他用途。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
211,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",第三方SDK合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
212,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉，为确保推送通道的稳定性，以保障消息及时送达，某些第三方SDK合作伙伴可能存在一定频率的关联启动行为，该行为是为实现消息推送服务所必要的。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
213,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",广告合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
214,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为帮助投放广告或提供商业化决策建议、提高广告有效触达率、进一步了解用户需求，我们会与广告主和/或其委托的代理商、广告服务供应商、广告监测公司（统称""广告合作伙伴""）共享您的经去标识化的设备信息或用户画像统计信息，在不借助额外信息的情况下，这些信息难以或无法与您的真实身份相关联。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
215,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保护您的信息安全，我们会与广告合作伙伴签署严格的数据安全协议。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
216,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",游戏合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
217,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您通过Soul App使用第三方提供的游戏服务时，如第三方需使用您的个人信息，我们会在您授权同意后将您的用户ID、账号昵称、头像、性别提供给第三方游戏合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
218,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",未经您同意，我们不会向第三方提供您的个人信息。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
219,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保护您的信息安全，我们会与第三方游戏合作伙伴签署严格的数据安全协议。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
220,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",提供基础设施、安全监测等技术类服务的合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
221,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了提高Soul产品与/或服务系统的安全性、保护账户安全、监控账号风险、记录并分析风险链接、排查本平台系统问题及异常信息，并进行反欺诈和反伪盗，我们可能会将您的手机号码，身份证号码、地理位置信息，登录IP地址提供给负责系统搭建、维护、管理、评测的技术服务提供方，以分析我们服务的使用方式、衡量服务的有效性、提供客户服务和调查。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
222,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",礼品服务合作伙伴。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
223,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您通过Soul App购买或接受其他用户赠送的实物礼品时，我们会将您提供的收货人姓名、收货地址、收货人手机号码提供给阿里云计算有限公司运营的LinkedMall系统以及通过该系统接入的礼品供应商合作伙伴，以帮助您成功兑换并邮寄实物礼品。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
224,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉：您可以通过使用Soul产品与/或服务提供的功能，主动公开、共享您的相关信息到第三方平台（如微信好友/朋友圈/ QQ等）。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
225,,Soul,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在这种情况下，共享信息将被即时并广泛的传播。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
