app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,right_claim,method_claim,app_test_candidate,right_types,execution_channels,path_text,target_data,access_copy_type,time_limit,dynamic_test_goal,usability_risk,reason
281,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #18 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

（1）当您填写简历之后可以选择将简历向特定企业投递，或者选择与平台内招聘者用户进行沟通或视频面试过程中主动向其投递您的个人简历，您的简历将通过平台传递至招聘者用户或发送至招聘者用户的企业邮箱，供招聘者用户选择候选人、进行背景审查或职业选拔。
【同簇句】
（2）招聘者用户可以对您的简历信息进行查询、浏览，但将受到相应服务协议的约束，并且您的简历及其他个人信息在显示给招聘者用户时不会展示您的全名和联系方式。
【同簇句】
除非在招聘者用户与您聊天沟通时您自愿告知，或您主动投递了含有您全名和联系方式的附件简历，否则招聘者用户无法获悉您的全名和联系方式。
【同簇句】
我们会通过智联招聘App、智联卓聘App、智联招聘网页端内的功能设置或邮件通知的方式向您告知哪些招聘者用户查阅或者下载了您的简历。
【同簇句】
但当您将您的简历状态设置为""均不可见""后，您的简历无法被招聘者用户搜索和下载。
【同簇句】
如您是 求职者用户 ，为便于您与其他用户进行交流时展示，您可以在职Q社区中提供并编辑您的个人资料，包括头像、性别、昵称、签名档（选填）、 所在城市（选填）、学校（选填）、职业（选填）、个性化标签（选填）、自我介绍（选填）。
【同簇句】
如您通过智联招聘APP使用职Q社区服务，为了向您在职Q社区中推荐可能感兴趣的内容，方便您更便捷、快速地找到所需要的信息，我们可能会收集您的行为操作信息（包括浏览、发布、点赞、评论、关注、分享行为记录）。
【同簇句】
在法律法规允许的前提下，如您是求职者用户，我们还可能将您的在线个人简历（详见第1.1.2条）、 行为记录（包括职位浏览、投递、点击、收藏记录、招聘方查看权限、屏蔽企业、登录退出时间）、位置信息和我们自行采集的用户设备ID、系统生成的用户ID进行关联，通过数据分析利用多种方式（包括主页""推荐""栏目和消息""职位优选""栏目）向您推荐和展现更适合您的职位或者其他智联招聘产品与/或服务。
【同簇句】
如您是招聘者用户，我们可能会根据您的行为记录（包括关键词搜索、点击、浏览、收藏候选人）、您发布的职位信息和用户ID进行关联，通过数据分析向您推荐和展示求职者简历，但此处不会展示求职者的全名和联系方式。
【同簇句】
此时我们将作为该招聘单位的数据处理者，可能会根据该招聘单位的要求将您的简历提供给该招聘单位，届时请您详细查看或问询该招聘单位的隐私政策。
【同簇句】
我们将收集求职者用户在智联招聘平台上的求职动作数据（包括求职者在特定时间段内浏览职位、沟通职位、更新简历情况、登录APP时长、发起聊天次数、被发起聊天及回复次数），并适当进行统计、分析。
【同簇句】
招聘者可以查看求职者在24小时内的最新求职动作、活跃时间段、求职意愿度以及受欢迎程度信息，以帮助招聘者更深入了解求职者，提升求职者的应聘成功率。
【同簇句】
求职者用户可以通过""我的""-""隐私中心""-""个性化推荐设置""-""求职偏好展示""，关闭上述人才洞察功能。
【同簇句】
在关闭人才洞察功能后，招聘者将无法查看求职者的相关分析数据，可能会影响求职者的求职效率，但不会影响其他功能的使用。
【同簇句】
特别提示：如您作为求职者用户一旦通过本平台创建并公开简历后，招聘者用户能根据需求搜索到您的简历并点击下载，关于您如何对招聘者用户公开或隐藏您的简历，详情请您参见本政策 第1.1.2条。
【同簇句】
为了提高您的求职成功率，经您另行同意后，我们可能会与第三方平台建立合作，并将您的简历摘要信息（具体字段见《第三方共享个人信息清单》）共享至第三方合作平台，以吸引更多的招聘者与您取得联系。
【同簇句】
为了向您提供更完善、优质的产品和服务，某些服务将由第三方服务商提供，包括简历优化服务以及未来陆续开发并上线的其它简历服务产品。
【同簇句】
以提供简历优化服务的第三方服务商为例，如您作为求职者用户购买并使用智联招聘上第三方服务商提供的简历优化服务，为便于HR老师/猎头专家（指实际向您提供简历优化服务的第三方服务商工作人员）为您提供简历优化服务，我们将向为您匹配的HR老师/猎头专家提供您的姓名以及联系电话，以便该HR老师/猎头专家与您取得联系，并提供服务。
【同簇句】
在沟通与服务过程中，您可选择恰当的方式自行向第三方服务商提供您待优化的个人简历，智联招聘在此过程中并不收集您的简历信息。
【同簇句】
在智联招聘App端，您可以通过点击""我的""对您的简历信息（适用于求职者用户）、收藏的职位和关注的企业（适用于求职者用户）、个人资料（适用于求职者用户和招聘者用户）进行访问或更正。
【同簇句】
在智联招聘网页端，您可以通过点击""我的简历""、""面试邀请""、""谁看了我""、""账号设置""、""我的收藏""、""我的订单""、""求职统计""对您的简历信息、投递和收藏情况、订单信息、账号信息进行访问或更正，具体以产品实际页面为准。
【同簇句】
在智联卓聘App端，作为求职者用户您可以通过点击""我的""对您的简历信息和个人资料进行访问或更正。
【同簇句】
如果您需要您简历信息的副本，在智联招聘App上，您可以点击"" 我的 ""-"" 隐私中心 ""-"" 个人信息查阅与导出""-"" 个人信息 ""点击发送邮箱获取您的个人信息副本；
【同簇句】
在网页端，您可以点击"" 我的简历 ""-"" 下载简历 ""获取您的简历。","在智联卓聘App上，您可以点击 ""简历""-""预览""-""导出"" 将您的简历发送到指定邮箱。",1,1,1,"[""access_copy""]","[""app_ui""]",简历-预览-导出,简历,copy,,验证智联卓聘App内是否存在简历-预览-导出入口，并确认是否可将简历发送到指定邮箱,low,句子提供了在App内导出简历到邮箱的具体路径，属于访问权中的个人信息副本，路径清晰，可用性低。
282,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #12 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您希望访问或更正您的其他个人信息，或在行使上述权利过程中遇到困难，您可以通过本政策 第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如您希望删除您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策 第9条 所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如果这些决策显著影响您的合法权益，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如果您在使用过程中有任何疑问或需要解释的，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
响应您的上述请求
【同簇句】
为实现本政策第4.1-4.6条所述的用户权利，或如您对您的数据主体权利存在任何疑问、投诉、意见或建议的，您可以通过本政策 第9条提供的联系方式与我们联系。
【同簇句】
在符合相关法律要求的情况下，您的近亲属可以对您的相关个人信息行使本政策第4.1-4.6条所述的用户权利，您另有安排的除外。
【同簇句】
关于境外接收方，您可以通过本政策 第9条 提供的联系方式联系我们，获取境外接收方的名称或者姓名、联系方式、处理目的、处理方式、个人信息的种类以及您向境外接收方行使适用法律规定权利的方式和程序等事项。
【同簇句】
如无法响应您的请求，我们会在法律规定的最大时限要求内，向您发送通知并解释原因。",如您希望获取您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。,1,1,1,"[""access_copy""]","[""customer_service""]",本政策第9条所述的方式,其他个人信息,unknown,,核查隐私政策第9条是否提供具体联系方式，并验证获取个人信息的请求渠道是否可达,high,句子声明了访问权（获取个人信息），但执行方式仅笼统指向第9条联系方式，未提供具体路径或渠道，可用性风险高。
283,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #12 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您希望访问或更正您的其他个人信息，或在行使上述权利过程中遇到困难，您可以通过本政策 第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如您希望删除您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策 第9条 所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如果这些决策显著影响您的合法权益，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如果您在使用过程中有任何疑问或需要解释的，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如您希望获取您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
为实现本政策第4.1-4.6条所述的用户权利，或如您对您的数据主体权利存在任何疑问、投诉、意见或建议的，您可以通过本政策 第9条提供的联系方式与我们联系。
【同簇句】
在符合相关法律要求的情况下，您的近亲属可以对您的相关个人信息行使本政策第4.1-4.6条所述的用户权利，您另有安排的除外。
【同簇句】
关于境外接收方，您可以通过本政策 第9条 提供的联系方式联系我们，获取境外接收方的名称或者姓名、联系方式、处理目的、处理方式、个人信息的种类以及您向境外接收方行使适用法律规定权利的方式和程序等事项。
【同簇句】
如无法响应您的请求，我们会在法律规定的最大时限要求内，向您发送通知并解释原因。",响应您的上述请求,0,0,0,[],[],,,,,,unknown,句子仅为“响应您的上述请求”，未声明具体权利类型、数据对象或执行路径，无法判断是否涉及用户隐私权利或执行方式。
284,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #12 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您希望访问或更正您的其他个人信息，或在行使上述权利过程中遇到困难，您可以通过本政策 第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如您希望删除您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策 第9条 所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如果这些决策显著影响您的合法权益，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如果您在使用过程中有任何疑问或需要解释的，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如您希望获取您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
响应您的上述请求
【同簇句】
在符合相关法律要求的情况下，您的近亲属可以对您的相关个人信息行使本政策第4.1-4.6条所述的用户权利，您另有安排的除外。
【同簇句】
关于境外接收方，您可以通过本政策 第9条 提供的联系方式联系我们，获取境外接收方的名称或者姓名、联系方式、处理目的、处理方式、个人信息的种类以及您向境外接收方行使适用法律规定权利的方式和程序等事项。
【同簇句】
如无法响应您的请求，我们会在法律规定的最大时限要求内，向您发送通知并解释原因。",为实现本政策第4.1-4.6条所述的用户权利，或如您对您的数据主体权利存在任何疑问、投诉、意见或建议的，您可以通过本政策 第9条提供的联系方式与我们联系。,1,1,1,"[""other""]","[""customer_service""]",本政策第9条提供的联系方式,,,,核查隐私政策第9条是否提供具体联系方式，并验证该渠道是否可联系以行使用户权利,high,句子声明用户可通过第9条联系方式行使第4.1-4.6条权利，但未明确具体权利类型和路径，仅依赖客服渠道且无具体联系方式，可用性风险高。
285,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #12 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您希望访问或更正您的其他个人信息，或在行使上述权利过程中遇到困难，您可以通过本政策 第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如您希望删除您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策 第9条 所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
如果这些决策显著影响您的合法权益，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如果您在使用过程中有任何疑问或需要解释的，请您通过本政策 第9条提供的联系方式联系我们。
【同簇句】
如您希望获取您的其他个人信息，或在行使上述权利过程中遇到困难，您可通过本政策第9条所述的方式联系我们，我们将在核实您的身份后及时响应您的请求，但法律法规另有规定的或本政策另有约定的除外。
【同簇句】
响应您的上述请求
【同簇句】
为实现本政策第4.1-4.6条所述的用户权利，或如您对您的数据主体权利存在任何疑问、投诉、意见或建议的，您可以通过本政策 第9条提供的联系方式与我们联系。
【同簇句】
关于境外接收方，您可以通过本政策 第9条 提供的联系方式联系我们，获取境外接收方的名称或者姓名、联系方式、处理目的、处理方式、个人信息的种类以及您向境外接收方行使适用法律规定权利的方式和程序等事项。
【同簇句】
如无法响应您的请求，我们会在法律规定的最大时限要求内，向您发送通知并解释原因。",在符合相关法律要求的情况下，您的近亲属可以对您的相关个人信息行使本政策第4.1-4.6条所述的用户权利，您另有安排的除外。,1,0,0,"[""inform_decision""]",[],,相关个人信息,,,,high,句子声明近亲属可行使用户权利，属于知情权信号，但未提供任何具体执行方式、路径或渠道，可用性风险高。
286,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #3 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

除此以外，基于法律法规要求，出于保障招聘安全的需要，您还需要配合实名制认证，依法提供实名信息以便核验您的真实身份。
【同簇句】
实名认证与招聘者员工身份认证
【同簇句】
（1）招聘者用户的实名认证：
【同簇句】
（2）招聘者用户的员工身份认证：
【同簇句】
（3）如您是猎头用户，为确保招聘安全，基于您的单独同意，您需要向我们提供您的身份信息（包括真实姓名、性别、 身份证号 ）并上传您 手持身份证照片 ，以进行实名认证。
【同簇句】
此外，为证明您为专业招聘人士的真实身份，您还需要进行从业认证，包括填写公司名称、营业执照号码，上传营业执照、您的在职证明和您签字确认并加盖您所在公司公章的《卓聘猎头诚信联盟承诺函》（选填）以及《人力资源服务许可证》进行企业资质审核。
【同簇句】
此外，如您幸运获奖，我们需要对您进行实名认证，以便向您发放奖励，为此，您需要向我们提供姓名、身份证号、银行卡号，并进行人脸识别身份核验。",为确保安全，我们可能会先要求验证您用户（求职者用户/招聘者用户）的身份，然后再处理您的请求。,1,0,0,"[""inform_decision""]",[],,用户身份信息,,,,unknown,句子告知了处理用户请求前需验证身份，属于知情权信号，但未提供具体执行方式或路径。
287,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #11 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

在您向我们提供您的任何 敏感个人信息 前，您已慎重考虑并在此确认该等提供是适当的，您在此同意您的 敏感个人信息 可按照本政策所述的目的和方式进行处理。
【同簇句】
我们会严格依据本政策以及您的同意处理您的个人信息。
【同簇句】
我们根据正当、最小必要、透明的原则，基于本政策所述目的，收集和使用您的个人信息。
【同簇句】
如果我们将您的个人信息用于本政策未载明的其它用途，或基于其他特定目的而收集、使用您的个人信息，我们将以合理的方式告知您，并在收集、使用前再次征得您的同意。
【同簇句】
提示您注意：如果您提供的是非您本人的个人信息，请您确保已取得相关主体的同意。
【同簇句】
同时， 请确保您在提供其他人员的个人信息时，已获得其同意。
【同簇句】
在此情况下，您自行提供前述信息即视为您同意我们向您所在高校提供个人信息。
【同簇句】
在以下情形下，我们将向其他个人信息处理者提供您的个人信息，向您告知接收方的名称或者姓名、联系方式、处理目的、处理方式和个人信息的种类， 并取得您的单独同意。
【同簇句】
如您发现我们收集、存储、使用、披露的您的个人信息有错误或不完整的，或者在法律法规规定的其他情况下，您可以通过如下方式进行更正或补充完善。
【同簇句】
在我们从第三方间接收集您的个人信息前，我们会明确以书面形式（如合作协议、承诺书）要求该第三方在已经取得您明示同意后收集以及处理您的个人信息，并要求第三方对个人信息来源的合法性和合规性以书面协议的形式作出承诺，如第三方有违反行为的，我们会明确要求对方承担相应的法律责任。
【同簇句】
我们会在收到您的意见及建议后的15个工作日内完成身份核验和响应处理。",对于您的请求，我们将在收到您请求后的15 个工作日内完成身份核验和响应处理 。,1,1,1,"[""other""]","[""unknown""]",收到您请求后,,,15个工作日,验证用户请求处理渠道是否存在，并测试15个工作日内是否响应,high,句子声明了用户请求的处理时限，属于知情权信号，但未明确具体权利类型、执行路径或联系方式，可用性风险高。
288,,智联招聘,0,"【参考上下文】本句在句向量聚类中为噪声点（未归入稠密簇）。下列为同文档中抽取的若干其它句子，仅作 Lab3 行权方式识别的弱参照。

职Q社区规范
【同簇句】
职Q板块直播协议
【同簇句】
职Q板块直播隐私保护声明
【同簇句】
二、如何使用Cookie及其他同类追踪技术
【同簇句】
更新日期：2023年09月26日
【同簇句】
生效日期：2023年10月03日
【同簇句】
版本：2023 V3
【同簇句】
智联招聘产品与/或服务（详情请查阅《智联招聘隐私政策》第11条： 关键词定义 ）是由北京网聘信息技术有限公司（注册地址为：北京市朝阳区望京阜荣街10号）及其关联公司（以下统称""我们""）为 用户 （包括求职者用户和招聘者用户（含猎头用户和用人单位），以下简称""您""，详情请查阅 关键词定义 ）通过智联招聘App（详情请查阅《智联招聘隐私政策》第11条： 关键词定义 ）、智联招聘网站（zhaopin.com）、智联卓聘App、智联推推网站及小程序以及我们现在或将来还可能为您提供其他客户端（以下统称""本平台""）提供的在线求职招聘产品与/或服务。
【同簇句】
我们根据《中华人民共和国网络安全法》《中华人民共和国个人信息保护法》《中华人民共和国数据安全法》《常见类型移动互联网应用程序必要个人信息范围规定》等法律法规，并参考《信息安全技术 个人信息安全规范》（GB/T 35273-2020）等国家标准，制订《智联招聘隐私政策》（以下简称""本政策""）并致力于保护您的个人信息安全。
【同簇句】
您应当在仔细阅读、充分理解本政策后，选择是否同意本政策的内容以及是否同意使用智联招聘产品与/或服务。
【同簇句】
当您点击""同意""时，代表您已阅读和愿意接受本政策的所有内容，并确认您是年满 16 周岁的用户或者是已满 16 周岁但不满 18 周岁的未成年人的监护人。
【同簇句】
如果您不同意本政策的内容，将无法体验智联招聘完整的产品与/或服务，但您可以进一步选择使用""基础功能""或""浏览模式""。
【同簇句】
本平台仅面向 年满十六周岁 的用户提供产品与/或服务。
【同簇句】
我们不会在明知的情况下收集未满十六周岁未成年人的个人信息。
【同簇句】
若涉及年满十六周岁但不满十八周岁的未成年人使用智联招聘产品与/或服务的，需由其监护人阅读并同意本政策，为其注册账户和填写相关个人信息后方可使用智联招聘产品与/或服务。
【同簇句】
如果您发现我们无意收集了未成年人的个人信息，请您立即通知我们，我们会尽快设法删除相关数据。
【同簇句】
对 敏感个人信息 ，我们用"" 加粗斜体 ""的书写方式进行特别提醒，希望您在阅读时 特别关注 。
【同簇句】
在您向我们提供您的任何 敏感个人信息 前，您已慎重考虑并在此确认该等提供是适当的，您在此同意您的 敏感个人信息 可按照本政策所述的目的和方式进行处理。
【同簇句】
本政策已将求职招聘类应用程序必要个人信息收集范围进行了单独列明，希望您重点关注。
【同簇句】
我们不会收集与提供服务无关的个人信息，若您不同意提供基本功能以外服务所需的个人信息被收集使用的，请您不要开启智联招聘应用的各项扩展业务功能。",对于您合理的请求，我们原则上不收取费用。,0,0,0,[],[],,,,,,unknown,句子仅说明对合理请求不收费，未涉及任何用户权利声明或执行方式。
289,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #8 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

其他
【同簇句】
除同意之外的其他合法性事由
【同簇句】
1为订立、履行个人作为一方当事人的合同所必需；
【同簇句】
为履行法定职责或者法定义务所必需；
【同簇句】
法律、行政法规规定的其他情形。
【同簇句】
1.1处理目的已实现、无法实现或者为实现处理目的不再必要；
【同簇句】
法律法规等规定的其他情形。
【同簇句】
我们保留不时更新或修改本政策的权利。
【同簇句】
我们会在本页面上发布对本政策所做的任何变更。
【同簇句】
该等变更构成本政策的一部分。
【同簇句】
若涉及重大、实质性变更，我们会依据具体情况，以弹窗提示等显著的方式通知您。
【同簇句】
重大、实质性变更的情形包括但不限于以下情形：
【同簇句】
我们的服务模式发生重大变化。
【同簇句】
我们在所有权结构、组织架构等方面发生重大变化。
【同簇句】
如业务调整、破产并购等引起的所有者变更等；
【同簇句】
请您仔细阅读变更后的本政策内容。
【同簇句】
本政策的解释及争议解决均应适用中华人民共和国法律。
【同簇句】
与本政策相关的任何纠纷，双方应经友好协商解决；
【同簇句】
如果有管辖权的任何法院裁定或判决本政策的任何条款无效，则该条款将从本政策中移除，但该条款的无效不影响本政策其余条款的效力。
【同簇句】
本政策的其余条款将继续执行。
【同簇句】
本政策的标题仅为方便阅读而设计，不影响本政策任何条款的含义或解释。",对于一定时期内多次重复的请求，我们将视情况收取一定成本费用；,0,0,0,[],[],,,,,,unknown,句子仅说明对重复请求可能收费，未涉及任何用户隐私权利或执行方式。
290,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #7 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

更新日期：2023年09月26日
【同簇句】
生效日期：2023年10月03日
【同簇句】
版本：2023 V3
【同簇句】
如果您发现我们无意收集了未成年人的个人信息，请您立即通知我们，我们会尽快设法删除相关数据。
【同簇句】
基本业务功能及所需的信息
【同簇句】
扩展业务功能及所需的信息
【同簇句】
为了增加平台上其他相关用户对您的了解，向您提供更多业务功能与服务，您可根据需要自主决定是否提供下述信息。
【同簇句】
向您提供产品与/或服务过程中您自主提供的个人信息
【同簇句】
查看、搜索基于地理位置的职位
【同簇句】
向您提供产品与/或服务过程中我们主动收集的个人信息
【同簇句】
我们从第三方获取的您的个人信息
【同簇句】
Cookie可能会存储用户偏好及其他信息。
【同簇句】
为了向您提供更完善、更优质的产品和服务，某些功能可能由我们的技术服务合作方提供，我们可能会委托合作方（包括技术服务提供方）处理您的某些个人信息。
【同簇句】
在您购买上述服务/产品后，为了您能正常使用，基于您的单独同意，我们可能会与第三方服务商等合作方在必要范围内共享您的某些个人信息。
【同簇句】
访问或更正您的个人信息
【同簇句】
删除您的个人信息
【同簇句】
在以下情形中，您可以向我们提出删除您个人信息的请求，但已做数据匿名化处理或法律法规另有规定的除外：
【同簇句】
我们停止提供产品或者服务，或者保存期限已届满；
【同簇句】
当我们决定响应您的删除请求时，我们将尽快从智联招聘服务器中删除您的信息，但法律法规另有规定的除外。
【同簇句】
请您知悉，我们可能不会将您需要删除的信息立即从备份系统中删除，但会在备份系统更新时及时删除。
【同簇句】
请您知悉，在注销账号后，除非根据法律法规规定需要留存个人信息的，我们将及时删除您的个人信息或对其作匿名化处理。
【同簇句】
请您理解，我们可在我们认为必需时（例如当我们暂停服务进行维修时）不时通过本平台向您发出与服务有关的公告。
【同簇句】
获取您的个人信息副本
【同簇句】
您有权获取您的个人信息副本。
【同簇句】
我们会将在中国境内运营所收集和产生的个人信息存储在中国大陆境内。
【同簇句】
超出上述存储期限后，我们将对您的个人信息进行删除或匿名化处理。
【同簇句】
如我们因经营不善或其他原因出现停止运营的情况，除非法律法规或规范性文件另有规定，我们将会向您告知此类情况，并及时停止对您个人信息进行收集，同时删除已收集到的个人信息或对其做匿名化处理。
【同簇句】
（4）我们不时为您提供的其他产品与/或服务。
【同簇句】
删除：指在实现日常业务功能所涉及的系统中去除个人信息的行为，使其保持不可被检索、访问的状态。
【同簇句】
中国大陆或中国大陆境内：指中华人民共和国大陆地区（不包含香港特别行政区、澳门特别行政区和台湾地区）。",对于需要过多技术手段（例如，需要开发新系统或从根本上改变现行惯例）、或存在其他显著困难的请求，我们将为您提供替代方法。,1,1,1,"[""other""]","[""unknown""]",替代方法,,,,验证政策中是否说明替代方法的具体实现方式或入口,high,句子声明了在技术困难时提供替代方法，属于用户权利执行方式的说明，但未明确具体路径或渠道，可用性风险高。
291,,智联招聘,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #15 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

对我们委托处理您个人信息的公司、组织和个人，我们会与其签署严格的保密协定，明确数据处理事项、处理期限、处理性质、处理目的以及双方责任等，要求合作方仅按照我们的要求、本政策的规定以及其他任何相关的保密和安全措施来处理您的个人信息。
【同簇句】
在数据安全传输方面，我们采用了SSL加密传输技术，保护数据在其传输过程中的安全，并使用妥善的保护机制以防止数据遭到恶意攻击；
【同簇句】
此外，我们还将对敏感信息采取AES加密算法或SHA256哈希算法等安全保护措施。
【同簇句】
在数据访问和使用的安全控制方面，我们实施了严格的数据权限控制机制，采取多重身份认证技术，并对能够处理您的个人信息的行为进行监控，避免数据被违规访问和未授权使用。
【同簇句】
我们还对数据生命周期的全流程进行监控，防止您的个人信息遭遇未授权的访问、公开披露、使用、修改、人为或意外的损坏或丢失等。
【同簇句】
数据安全组织和管理措施
【同簇句】
根据有关法规要求，我们任命了个人信息保护负责人和个人信息保护工作机构。
【同簇句】
我们建立了数据安全使用的内部规范制度，保障对您个人信息的处理，在收集、传输、使用、存储、转移、销毁等环节均满足法律法规的安全要求。
【同簇句】
我们组织员工参加安全与隐私保护相关培训并要求其完成规定的考核，加强员工对于保护个人信息重要性的认知。
【同簇句】
合作协议条款保证
【同簇句】
在我们向注册的招聘企业或者其他业务合作伙伴（简称""合作伙伴""）共享您的个人信息前，我们会严格要求合作伙伴承担信息保护义务与责任。
【同簇句】
为此，我们会在合作之前要求合作伙伴签署数据处理协议或在双方签署的合作协议中列明有关数据保护的条款。
【同簇句】
协议严格约定合作伙伴对用户信息的保密义务，包括信息的保管、使用和流转等均应满足我们的管控要求，接受我们的审核、监督和审计，一旦有任何违反，我们会要求对方承担相应的法律责任。
【同簇句】
请您知悉并理解，互联网并非绝对安全的环境，我们强烈建议您通过安全方式、使用复杂密码，协助我们保证您的账号安全。
【同簇句】
《中华人民共和国网络安全法》要求采取监测、记录网络运行状态、网络安全事件的技术措施，并按照规定留存相关的网络日志不少于六个月。",数据安全技术措施,0,0,0,[],[],,,,,,unknown,句子仅提及数据安全技术措施，属于安全保护措施描述，未涉及用户隐私权利或执行方式。
